;LP;campaign;configuration;dischargeID;plunge;V_limit_failure;V_limit_failure_yn;V_limit_change;R_limit_failure;R_limit_failure_yn;numberOfFailureIndicators;Failed;ne;std_ne;Te;std_Te
7106;50209;OP23;KJM008-2620;20250312.057;0.5;1.0;True;True;0.0;False;2;False;;;;
7107;50209;OP23;KJM008-2620;20250312.057;2.5;1.0;True;True;0.0;False;2;False;;;;
7108;50209;OP23;KJM008-2620;20250312.057;4.5;1.0;True;True;0.0;False;2;False;;;;
7109;50209;OP23;KJM008-2620;20250312.057;6.5;1.0;True;True;0.0;False;2;False;;;;
7110;50209;OP23;KJM008-2620;20250312.057;8.0;1.0;True;True;0.0;False;2;False;;;;
7111;50209;OP23;KJM008-2620;20250312.057;9.5;1.0;True;True;0.0;False;2;False;;;;
7112;50209;OP23;KJM008-2620;20250312.058;0.5;1.0;True;True;0.0;False;2;False;;;;
7113;50209;OP23;KJM008-2620;20250312.058;2.5;1.0;True;True;0.0;False;2;False;;;;
7114;50209;OP23;KJM008-2620;20250312.058;4.5;1.0;True;True;0.0;False;2;False;;;;
6534;50209;OP23;FTM004+2520;20250429.035;2.7;0.6493963782696177;True;True;0.0;False;2;False;;;;
6541;50209;OP23;FTM004+2520;20250429.056;6.2;0.6426395939086295;True;True;0.0;False;2;False;;;;
4844;50209;OP23;EIM000+2520;20250513.035;18.8;0.6422435573521981;True;True;0.0;False;2;False;;;;
4843;50209;OP23;EIM000+2520;20250513.035;16.8;0.6392838335966298;True;True;0.0;False;2;False;;;;
4861;50209;OP23;EIM000+2520;20250513.036;18.8;0.6329179646936657;True;True;0.0;False;2;False;;;;
4860;50209;OP23;EIM000+2520;20250513.036;16.8;0.6292016806722689;True;True;0.0;False;2;False;;;;
6533;50209;OP23;FTM004+2520;20250429.038;2.7;0.626114315679077;True;True;0.0;False;2;False;;;;
4294;50209;OP23;DBM000+2520;20250409.032;7.0;0.5434782608695652;True;True;0.0;False;2;False;;;;
4899;50209;OP23;EIM000+2520;20250513.045;7.800000000000001;0.536986301369863;True;True;0.0;False;2;False;;;;
6917;50209;OP23;KJM008+2620;20250402.073;4.0;0.5348837209302325;True;True;0.0;False;2;False;;;;
5071;50209;OP23;EIM000+2520;20250513.019;8.8;0.5319634703196348;True;True;0.0;False;2;False;;;;
4323;50209;OP23;DBM000+2520;20250409.025;1.0;0.5319148936170213;True;True;0.0;False;2;False;;;;
4913;50209;OP23;EIM000+2520;20250513.038;13.8;0.5318805488297014;True;True;0.0;False;2;False;;;;
4278;50209;OP23;DBM000+2520;20250409.031;7.0;0.5287356321839081;True;True;0.0;False;2;False;;;;
5070;50209;OP23;EIM000+2520;20250513.019;7.800000000000001;0.5259938837920489;True;True;0.0;False;2;False;;;;
5076;50209;OP23;EIM000+2520;20250513.019;13.8;0.5255536626916525;True;True;0.0;False;2;False;;;;
4912;50209;OP23;EIM000+2520;20250513.038;12.8;0.5244979919678715;True;True;0.0;False;2;False;;;;
5073;50209;OP23;EIM000+2520;20250513.019;10.8;0.5244807121661721;True;True;0.0;False;2;False;;;;
4835;50209;OP23;EIM000+2520;20250513.035;7.800000000000001;0.524074074074074;True;True;0.0;False;2;False;;;;
4902;50209;OP23;EIM000+2520;20250513.038;2.8;0.5236842105263158;True;True;0.0;False;2;False;;;;
4832;50209;OP23;EIM000+2520;20250513.035;4.8;0.5235023041474655;True;True;0.0;False;2;False;;;;
4290;50209;OP23;DBM000+2520;20250409.039;4.0;0.5232558139534884;True;True;0.0;False;2;False;;;;
4276;50209;OP23;DBM000+2520;20250409.031;1.0;0.5227272727272727;True;True;0.0;False;2;False;;;;
4895;50209;OP23;EIM000+2520;20250513.045;3.8;0.5220125786163522;True;True;0.0;False;2;False;;;;
4324;50209;OP23;DBM000+2520;20250409.025;4.0;0.5217391304347826;True;True;0.0;False;2;False;;;;
4892;50209;OP23;EIM000+2520;20250513.045;0.8;0.5212264150943396;True;True;0.0;False;2;False;;;;
5072;50209;OP23;EIM000+2520;20250513.019;9.8;0.5206671501087745;True;True;0.0;False;2;False;;;;
4911;50209;OP23;EIM000+2520;20250513.038;11.8;0.5197693574958814;True;True;0.0;False;2;False;;;;
4897;50209;OP23;EIM000+2520;20250513.045;5.8;0.5192307692307693;True;True;0.0;False;2;False;;;;
4847;50209;OP23;EIM000+2520;20250513.036;2.8;0.5190114068441065;True;True;0.0;False;2;False;;;;
4313;50209;OP23;DBM000+2520;20250409.024;7.0;0.5176470588235295;True;True;0.0;False;2;False;;;;
5074;50209;OP23;EIM000+2520;20250513.019;11.8;0.5173553719008265;True;True;0.0;False;2;False;;;;
6952;50209;OP23;KJM008+2620;20250402.095;4.0;0.5164835164835165;True;True;0.0;False;2;False;;;;
4906;50209;OP23;EIM000+2520;20250513.038;6.8;0.5161572052401747;True;True;0.0;False;2;False;;;;
4896;50209;OP23;EIM000+2520;20250513.045;4.8;0.5149425287356322;True;True;0.0;False;2;False;;;;
5066;50209;OP23;EIM000+2520;20250513.019;3.8;0.5149006622516556;True;True;0.0;False;2;False;;;;
4914;50209;OP23;EIM000+2520;20250513.038;14.8;0.5148833467417538;True;True;0.0;False;2;False;;;;
4908;50209;OP23;EIM000+2520;20250513.038;8.8;0.5148118494795837;True;True;0.0;False;2;False;;;;
4043;50209;OP23;AIM000+2520;20250429.080;3.0;0.5146919431279621;True;True;0.0;False;2;False;;;;
4853;50209;OP23;EIM000+2520;20250513.036;8.8;0.5141552511415525;True;True;0.0;False;2;False;;;;
4876;50209;OP23;EIM000+2520;20250513.031;14.8;0.5135379061371841;True;True;0.0;False;2;False;;;;
4903;50209;OP23;EIM000+2520;20250513.038;3.8;0.5129533678756477;True;True;0.0;False;2;False;;;;
4901;50209;OP23;EIM000+2520;20250513.038;1.7999999999999998;0.5128865979381443;True;True;0.0;False;2;False;;;;
4037;50209;OP23;AIM000+2520;20250429.075;1.0;0.5125;True;True;0.0;False;2;False;;;;
4894;50209;OP23;EIM000+2520;20250513.045;2.8;0.5124031007751938;True;True;0.0;False;2;False;;;;
4893;50209;OP23;EIM000+2520;20250513.045;1.7999999999999998;0.5123703112529928;True;True;0.0;False;2;False;;;;
5062;50209;OP23;EIM000+2520;20250515.049;23.0;0.5118942731277533;True;True;0.0;False;2;False;;;;
5065;50209;OP23;EIM000+2520;20250513.019;2.8;0.5118243243243243;True;True;0.0;False;2;False;;;;
4904;50209;OP23;EIM000+2520;20250513.038;4.8;0.5117289313640313;True;True;0.0;False;2;False;;;;
4257;50209;OP23;DBM000+2520;20250409.040;4.0;0.5116279069767442;True;True;0.0;False;2;False;;;;
5069;50209;OP23;EIM000+2520;20250513.019;6.8;0.5114893617021277;True;True;0.0;False;2;False;;;;
4834;50209;OP23;EIM000+2520;20250513.035;6.8;0.5114155251141552;True;True;0.0;False;2;False;;;;
5075;50209;OP23;EIM000+2520;20250513.019;12.8;0.5108153078202995;True;True;0.0;False;2;False;;;;
4878;50209;OP23;EIM000+2520;20250513.039;1.7999999999999998;0.5104063429137761;True;True;0.0;False;2;False;;;;
4833;50209;OP23;EIM000+2520;20250513.035;5.8;0.5103578154425612;True;True;0.0;False;2;False;;;;
5063;50209;OP23;EIM000+2520;20250513.019;0.8;0.5103220478943022;True;True;0.0;False;2;False;;;;
5068;50209;OP23;EIM000+2520;20250513.019;5.8;0.5102586975914363;True;True;0.0;False;2;False;;;;
4909;50209;OP23;EIM000+2520;20250513.038;9.8;0.5102375102375102;True;True;0.0;False;2;False;;;;
4907;50209;OP23;EIM000+2520;20250513.038;7.800000000000001;0.5100563153660499;True;True;0.0;False;2;False;;;;
4044;50209;OP23;AIM000+2520;20250429.080;5.0;0.509713228492137;True;True;0.0;False;2;False;;;;
4884;50209;OP23;EIM000+2520;20250513.039;7.800000000000001;0.5095477386934674;True;True;0.0;False;2;False;;;;
4859;50209;OP23;EIM000+2520;20250513.036;14.8;0.5088868101028999;True;True;0.0;False;2;False;;;;
4867;50209;OP23;EIM000+2520;20250513.031;5.8;0.5088868101028999;True;True;0.0;False;2;False;;;;
4840;50209;OP23;EIM000+2520;20250513.035;12.8;0.5085354896675651;True;True;0.0;False;2;False;;;;
4849;50209;OP23;EIM000+2520;20250513.036;4.8;0.5080264400377715;True;True;0.0;False;2;False;;;;
5064;50209;OP23;EIM000+2520;20250513.019;1.7999999999999998;0.5079631181894384;True;True;0.0;False;2;False;;;;
4910;50209;OP23;EIM000+2520;20250513.038;10.8;0.5079239302694136;True;True;0.0;False;2;False;;;;
4854;50209;OP23;EIM000+2520;20250513.036;9.8;0.5075471698113208;True;True;0.0;False;2;False;;;;
4898;50209;OP23;EIM000+2520;20250513.045;6.8;0.5071542130365659;True;True;0.0;False;2;False;;;;
4858;50209;OP23;EIM000+2520;20250513.036;13.8;0.5061728395061729;True;True;0.0;False;2;False;;;;
4855;50209;OP23;EIM000+2520;20250513.036;10.8;0.5060918462980318;True;True;0.0;False;2;False;;;;
4864;50209;OP23;EIM000+2520;20250513.031;2.8;0.5059907834101383;True;True;0.0;False;2;False;;;;
4237;50209;OP23;DBM000+2520;20250409.041;1.0;0.5057471264367817;True;True;0.0;False;2;False;;;;
4289;50209;OP23;DBM000+2520;20250409.039;1.0;0.5056179775280899;True;True;0.0;False;2;False;;;;
5067;50209;OP23;EIM000+2520;20250513.019;4.8;0.5056179775280899;True;True;0.0;False;2;False;;;;
4875;50209;OP23;EIM000+2520;20250513.031;13.8;0.5052034058656575;True;True;0.0;False;2;False;;;;
4900;50209;OP23;EIM000+2520;20250513.038;0.8;0.5050505050505051;True;True;0.0;False;2;False;;;;
4839;50209;OP23;EIM000+2520;20250513.035;11.8;0.5049683830171635;True;True;0.0;False;2;False;;;;
4042;50209;OP23;AIM000+2520;20250429.080;1.0;0.5048262548262549;True;True;0.0;False;2;False;;;;
5061;50209;OP23;EIM000+2520;20250515.049;21.0;0.5046210720887245;True;True;0.0;False;2;False;;;;
4045;50209;OP23;AIM000+2520;20250429.080;7.0;0.5045045045045045;True;True;0.0;False;2;False;;;;
5060;50209;OP23;EIM000+2520;20250515.049;19.0;0.5042735042735043;True;True;0.0;False;2;False;;;;
4848;50209;OP23;EIM000+2520;20250513.036;3.8;0.504233301975541;True;True;0.0;False;2;False;;;;
5054;50209;OP23;EIM000+2520;20250515.049;7.0;0.5038826574633305;True;True;0.0;False;2;False;;;;
4868;50209;OP23;EIM000+2520;20250513.031;6.8;0.5038610038610039;True;True;0.0;False;2;False;;;;
4842;50209;OP23;EIM000+2520;20250513.035;14.8;0.503780718336484;True;True;0.0;False;2;False;;;;
4852;50209;OP23;EIM000+2520;20250513.036;7.800000000000001;0.503780718336484;True;True;0.0;False;2;False;;;;
5077;50209;OP23;EIM000+2520;20250513.019;14.8;0.5037344398340249;True;True;0.0;False;2;False;;;;
5053;50209;OP23;EIM000+2520;20250515.049;5.0;0.5035523978685613;True;True;0.0;False;2;False;;;;
4888;50209;OP23;EIM000+2520;20250513.039;11.8;0.5033947623666344;True;True;0.0;False;2;False;;;;
4850;50209;OP23;EIM000+2520;20250513.036;5.8;0.50332383665717;True;True;0.0;False;2;False;;;;
4857;50209;OP23;EIM000+2520;20250513.036;12.8;0.5028735632183908;True;True;0.0;False;2;False;;;;
6540;50209;OP23;FTM004+2520;20250429.056;2.7;0.5027173913043478;True;True;0.0;False;2;False;;;;
4851;50209;OP23;EIM000+2520;20250513.036;6.8;0.5023651844843898;True;True;0.0;False;2;False;;;;
4041;50209;OP23;AIM000+2520;20250429.075;9.0;0.5023386342376053;True;True;0.0;False;2;False;;;;
4836;50209;OP23;EIM000+2520;20250513.035;8.8;0.5023342670401494;True;True;0.0;False;2;False;;;;
4841;50209;OP23;EIM000+2520;20250513.035;13.8;0.5014005602240896;True;True;0.0;False;2;False;;;;
4829;50209;OP23;EIM000+2520;20250513.035;1.7999999999999998;0.5013748854262144;True;True;0.0;False;2;False;;;;
5057;50209;OP23;EIM000+2520;20250515.049;13.0;0.5009057971014492;True;True;0.0;False;2;False;;;;
5059;50209;OP23;EIM000+2520;20250515.049;17.0;0.5008928571428571;True;True;0.0;False;2;False;;;;
4881;50209;OP23;EIM000+2520;20250513.039;4.8;0.5004985044865404;True;True;0.0;False;2;False;;;;
4880;50209;OP23;EIM000+2520;20250513.039;3.8;0.5004840271055179;True;True;0.0;False;2;False;;;;
4831;50209;OP23;EIM000+2520;20250513.035;3.8;0.5004793863854267;True;True;0.0;False;2;False;;;;
4865;50209;OP23;EIM000+2520;20250513.031;3.8;0.5004748338081672;True;True;0.0;False;2;False;;;;
4873;50209;OP23;EIM000+2520;20250513.031;11.8;0.5004694835680751;True;True;0.0;False;2;False;;;;
4039;50209;OP23;AIM000+2520;20250429.075;5.0;0.5;True;True;0.0;False;2;False;;;;
4236;50209;OP23;DBM000+2520;20250409.023;7.0;0.5;True;True;0.0;False;2;False;;;;
4300;50209;OP23;DBM000+2520;20250409.030;4.0;0.5;True;True;0.0;False;2;False;;;;
4887;50209;OP23;EIM000+2520;20250513.039;10.8;0.5;True;True;0.0;False;2;False;;;;
4038;50209;OP23;AIM000+2520;20250429.075;3.0;0.49954586739327883;True;True;0.0;False;2;False;;;;
4874;50209;OP23;EIM000+2520;20250513.031;12.8;0.4995331465919701;True;True;0.0;False;2;False;;;;
4863;50209;OP23;EIM000+2520;20250513.031;1.7999999999999998;0.49907063197026025;True;True;0.0;False;2;False;;;;
4882;50209;OP23;EIM000+2520;20250513.039;5.8;0.49897750511247446;True;True;0.0;False;2;False;;;;
4866;50209;OP23;EIM000+2520;20250513.031;4.8;0.4986225895316804;True;True;0.0;False;2;False;;;;
4845;50209;OP23;EIM000+2520;20250513.036;0.8;0.4986072423398329;True;True;0.0;False;2;False;;;;
4877;50209;OP23;EIM000+2520;20250513.039;0.8;0.4985044865403789;True;True;0.0;False;2;False;;;;
4890;50209;OP23;EIM000+2520;20250513.039;13.8;0.49806576402321084;True;True;0.0;False;2;False;;;;
4828;50209;OP23;EIM000+2520;20250513.035;0.8;0.4977127172918573;True;True;0.0;False;2;False;;;;
4870;50209;OP23;EIM000+2520;20250513.031;8.8;0.4976657329598506;True;True;0.0;False;2;False;;;;
4871;50209;OP23;EIM000+2520;20250513.031;9.8;0.49759846301633043;True;True;0.0;False;2;False;;;;
4862;50209;OP23;EIM000+2520;20250513.031;0.8;0.4971751412429379;True;True;0.0;False;2;False;;;;
4889;50209;OP23;EIM000+2520;20250513.039;12.8;0.49709302325581395;True;True;0.0;False;2;False;;;;
5058;50209;OP23;EIM000+2520;20250515.049;15.0;0.49689991142604073;True;True;0.0;False;2;False;;;;
4905;50209;OP23;EIM000+2520;20250513.038;5.8;0.4964850615114236;True;True;0.0;False;2;False;;;;
4856;50209;OP23;EIM000+2520;20250513.036;11.8;0.49614643545279385;True;True;0.0;False;2;False;;;;
4046;50209;OP23;AIM000+2520;20250429.080;9.0;0.4960552268244576;True;True;0.0;False;2;False;;;;
4830;50209;OP23;EIM000+2520;20250513.035;2.8;0.495635305528613;True;True;0.0;False;2;False;;;;
4891;50209;OP23;EIM000+2520;20250513.039;14.8;0.49503968253968256;True;True;0.0;False;2;False;;;;
4837;50209;OP23;EIM000+2520;20250513.035;9.8;0.49485500467726845;True;True;0.0;False;2;False;;;;
4040;50209;OP23;AIM000+2520;20250429.075;7.0;0.4943820224719101;True;True;0.0;False;2;False;;;;
4869;50209;OP23;EIM000+2520;20250513.031;7.800000000000001;0.4943820224719101;True;True;0.0;False;2;False;;;;
6960;50209;OP23;KJM008+2620;20250402.085;1.0;0.4943820224719101;True;True;0.0;False;2;False;;;;
6910;50209;OP23;KJM008+2620;20250402.083;5.0;0.4942528735632184;True;True;0.0;False;2;False;;;;
4846;50209;OP23;EIM000+2520;20250513.036;1.7999999999999998;0.49388523047977423;True;True;0.0;False;2;False;;;;
5055;50209;OP23;EIM000+2520;20250515.049;9.0;0.49380530973451325;True;True;0.0;False;2;False;;;;
4879;50209;OP23;EIM000+2520;20250513.039;2.8;0.4936086529006883;True;True;0.0;False;2;False;;;;
5056;50209;OP23;EIM000+2520;20250515.049;11.0;0.4930795847750865;True;True;0.0;False;2;False;;;;
4886;50209;OP23;EIM000+2520;20250513.039;9.8;0.4930139720558882;True;True;0.0;False;2;False;;;;
4838;50209;OP23;EIM000+2520;20250513.035;10.8;0.4912442396313364;True;True;0.0;False;2;False;;;;
6929;50209;OP23;KJM008+2620;20250402.089;8.0;0.48936170212765956;True;True;0.0;False;2;False;;;;
4238;50209;OP23;DBM000+2520;20250409.041;4.0;0.4883720930232558;True;True;0.0;False;2;False;;;;
4885;50209;OP23;EIM000+2520;20250513.039;8.8;0.48828125;True;True;0.0;False;2;False;;;;
4872;50209;OP23;EIM000+2520;20250513.031;10.8;0.485972850678733;True;True;0.0;False;2;False;;;;
4883;50209;OP23;EIM000+2520;20250513.039;6.8;0.4856007944389275;True;True;0.0;False;2;False;;;;
6911;50209;OP23;KJM008+2620;20250402.083;8.0;0.48314606741573035;True;True;0.0;False;2;False;;;;
6913;50209;OP23;KJM008+2620;20250402.083;14.0;0.47674418604651164;True;True;0.0;False;2;False;;;;
4175;50209;OP23;DBM000+2520;20250409.056;4.0;0.4574468085106383;True;True;0.0;False;2;False;;;;
3295;50209;OP22;FMM002+2620;20241126.061;3.0;0.2953020134228188;True;True;0.0;False;2;False;;;;
3269;50209;OP22;FMM002+2620;20241126.055;3.0;0.25396825396825395;True;True;0.0;False;2;False;;;;
3167;50209;OP22;FLM000+2520;20241127.063;5.0;0.23387096774193547;True;True;0.0;False;2;False;;;;
3270;50209;OP22;FMM002+2620;20241126.055;6.0;0.2318840579710145;True;True;0.0;False;2;False;;;;
3231;50209;OP22;FMM002+2520;20241204.034;3.1500000000000004;0.21374045801526717;True;True;0.0;False;2;False;;;;
3261;50209;OP22;FMM002+2620;20241126.046;0.5;0.2014388489208633;True;True;0.0;False;2;False;;;;
4058;50209;OP23;DBM000+2520;20250401.063;2.0;0.1891891891891892;True;True;0.0;False;2;False;4.93e+18;4e+16;37.73;0.63
3272;50209;OP22;FMM002+2620;20241126.055;12.0;0.18803418803418803;True;True;0.0;False;2;False;;;;
4060;50209;OP23;DBM000+2520;20250401.063;6.0;0.17094017094017094;True;True;0.0;False;2;False;7.49e+18;5e+16;35.68;0.59
115;50209;OP22;DBM000+2520;20241106.055;6.7;0.16216216216216217;True;True;0.0;False;2;False;4.92e+18;4e+16;32.12;0.62
3239;50209;OP22;FMM002+2520;20241204.038;1.0;0.16101694915254236;True;True;0.0;False;2;False;;;;
3361;50209;OP22;FMM002+2620;20241204.056;7.5;0.16071428571428573;True;True;0.0;False;2;False;;;;
4090;50209;OP23;DBM000+2520;20250401.075;6.4;0.16071428571428573;True;True;0.0;False;2;False;5.37e+18;6e+16;37.36;0.89
3321;50209;OP22;FMM002+2620;20241126.073;3.0;0.15833333333333333;True;True;0.0;False;2;False;;;;
3377;50209;OP22;FMM002+2670;20241204.051;3.5;0.1559633027522936;True;True;0.0;False;2;False;;;;
114;50209;OP22;DBM000+2520;20241106.055;3.7;0.15315315315315314;True;True;0.0;False;2;False;5.7e+18;4e+16;32.51;0.57
3262;50209;OP22;FMM002+2620;20241126.048;0.5;0.14960629921259844;True;True;0.0;False;2;False;;;;
3246;50209;OP22;FMM002+2520;20241204.039;11.5;0.14814814814814814;True;True;0.0;False;2;False;;;;
3380;50209;OP22;FMM002+2670;20241204.053;3.5;0.14678899082568808;True;True;0.0;False;2;False;;;;
3268;50209;OP22;FMM002+2620;20241126.055;0.5;0.1440677966101695;True;True;0.0;False;2;False;;;;
3370;50209;OP22;FMM002+2620;20241204.057;3.5;0.1415929203539823;True;True;0.0;False;2;False;;;;
3174;50209;OP22;FLM000+2520;20241127.064;1.0;0.1388888888888889;True;True;0.0;False;2;False;;;;
3162;50209;OP22;EKM006+2620;20241010.005;0.8;0.1308411214953271;True;True;0.0;False;2;False;7.6e+18;3e+16;25.13;0.23
3345;50209;OP22;FMM002+2620;20241204.074;3.5;0.12931034482758622;True;True;0.0;False;2;False;;;;
3336;50209;OP22;FMM002+2620;20241204.066;7.5;0.12871287128712872;True;True;0.0;False;2;False;;;;
3266;50209;OP22;FMM002+2620;20241126.047;0.5;0.12727272727272726;True;True;0.0;False;2;False;;;;
118;50209;OP22;DBM000+2520;20241106.053;12.7;0.1262135922330097;True;True;0.0;False;2;False;3.73e+18;3e+16;21.1;0.38
120;50209;OP22;DBM000+2520;20241106.057;3.7;0.1262135922330097;True;True;0.0;False;2;False;5.79e+18;3e+16;23.11;0.24
139;50209;OP22;DBM000+2520;20241106.050;2.7;0.12380952380952381;True;True;0.0;False;2;False;6.58e+18;4e+16;31.91;0.44
794;50209;OP22;EIM000+2520;20241127.048;4.87;0.12121212121212122;True;True;0.0;False;2;False;9.28e+18;5e+16;16.87;0.17
3371;50209;OP22;FMM002+2620;20241204.057;7.5;0.11764705882352941;True;True;0.0;False;2;False;;;;
3248;50209;OP22;FMM002+2520;20241204.044;3.5;0.11428571428571428;True;True;0.0;False;2;False;;;;
3294;50209;OP22;FMM002+2620;20241126.061;0.5;0.11320754716981132;True;True;0.0;False;2;False;;;;
4131;50209;OP23;DBM000+2520;20250401.074;6.4;0.11214953271028037;True;True;0.0;False;2;False;7.46e+18;5e+16;30.94;0.44
3373;50209;OP22;FMM002+2670;20241204.050;3.5;0.1111111111111111;True;True;0.0;False;2;False;;;;
3213;50209;OP22;FMM002+2520;20241204.030;3.1500000000000004;0.11009174311926606;True;True;0.0;False;2;False;;;;
3233;50209;OP22;FMM002+2520;20241204.034;10.15;0.11009174311926606;True;True;0.0;False;2;False;;;;
3245;50209;OP22;FMM002+2520;20241204.039;7.5;0.10891089108910891;True;True;0.0;False;2;False;;;;
4073;50209;OP23;DBM000+2520;20250401.076;3.0;0.10526315789473684;True;True;0.0;False;2;False;4.150000000000001e+18;3e+16;36.63;0.5
3283;50209;OP22;FMM002+2620;20241126.064;0.5;0.10476190476190476;True;True;0.0;False;2;False;;;;
3300;50209;OP22;FMM002+2620;20241126.059;0.5;0.10476190476190476;True;True;0.0;False;2;False;;;;
3325;50209;OP22;FMM002+2620;20241204.061;3.5;0.10476190476190476;True;True;0.0;False;2;False;;;;
3225;50209;OP22;FMM002+2520;20241204.032;7.15;0.10309278350515463;True;True;0.0;False;2;False;;;;
119;50209;OP22;DBM000+2520;20241106.053;14.7;0.10101010101010101;True;True;0.0;False;2;False;4.74e+18;4e+16;21.32;0.36
3230;50209;OP22;FMM002+2520;20241204.034;0.5;0.10091743119266056;True;True;0.0;False;2;False;;;;
3240;50209;OP22;FMM002+2520;20241204.040;3.5;0.09803921568627451;True;True;0.0;False;2;False;;;;
4089;50209;OP23;DBM000+2520;20250401.075;2.9;0.09803921568627451;True;True;0.0;False;2;False;6.72e+18;5e+16;30.87;0.47
3212;50209;OP22;FMM002+2520;20241204.030;0.5;0.09615384615384616;True;True;0.0;False;2;False;;;;
3326;50209;OP22;FMM002+2620;20241204.061;7.5;0.09615384615384616;True;True;0.0;False;2;False;;;;
3356;50209;OP22;FMM002+2620;20241204.079;3.5;0.09615384615384616;True;True;0.0;False;2;False;;;;
125;50209;OP22;DBM000+2520;20241106.056;3.7;0.09574468085106383;True;True;0.0;False;2;False;6.5e+18;4e+16;21.63;0.31
4142;50209;OP23;DBM000+2520;20250401.060;2.9;0.09473684210526316;True;True;0.0;False;2;False;4.71e+18;3e+16;29.49;0.36
3244;50209;OP22;FMM002+2520;20241204.039;3.5;0.09433962264150944;True;True;0.0;False;2;False;;;;
3234;50209;OP22;FMM002+2520;20241204.034;13.65;0.09375;True;True;0.0;False;2;False;;;;
128;50209;OP22;DBM000+2520;20241106.054;3.7;0.09183673469387756;True;True;0.0;False;2;False;4.56e+18;3e+16;25.95;0.4
3170;50209;OP22;FLM000+2520;20241127.070;9.0;0.09183673469387756;True;True;0.0;False;2;False;;;;
3211;50209;OP22;FMM002+2520;20241204.028;3.1500000000000004;0.09183673469387756;True;True;0.0;False;2;False;;;;
3273;50209;OP22;FMM002+2620;20241126.053;0.5;0.09183673469387756;True;True;0.0;False;2;False;;;;
110;50209;OP22;DBM000+2520;20241106.052;6.7;0.09090909090909091;True;True;0.0;False;2;False;4.190000000000001e+18;2e+16;22.12;0.24
3214;50209;OP22;FMM002+2520;20241204.030;6.65;0.09090909090909091;True;True;0.0;False;2;False;;;;
3306;50209;OP22;FMM002+2620;20241126.068;0.5;0.09090909090909091;True;True;0.0;False;2;False;;;;
3274;50209;OP22;FMM002+2620;20241126.053;3.0;0.09;True;True;0.0;False;2;False;;;;
3357;50209;OP22;FMM002+2620;20241204.068;3.5;0.08737864077669903;True;True;0.0;False;2;False;;;;
3241;50209;OP22;FMM002+2520;20241204.040;7.5;0.08653846153846154;True;True;0.0;False;2;False;;;;
129;50209;OP22;DBM000+2520;20241106.054;6.7;0.0851063829787234;True;True;0.0;False;2;False;4.56e+18;3e+16;21.62;0.31
2176;50209;OP22;EIM000+2520;20241023.024;0.5;0.0851063829787234;True;True;0.0;False;2;False;4.42e+18;2e+16;11.51;0.09
2252;50209;OP22;EIM000+2520;20241105.027;8.3;0.0851063829787234;True;True;0.0;False;2;False;6.63e+18;1.7e+17;15.79;0.76
3160;50209;OP22;EKM006+2620;20241010.008;0.8;0.08247422680412371;True;True;0.0;False;2;False;6.95e+18;3e+16;21.84;0.21
3232;50209;OP22;FMM002+2520;20241204.034;6.65;0.08247422680412371;True;True;0.0;False;2;False;;;;
3249;50209;OP22;FMM002+2520;20241204.044;7.5;0.08080808080808081;True;True;0.0;False;2;False;;;;
3224;50209;OP22;FMM002+2520;20241204.032;4.65;0.08;True;True;0.0;False;2;False;;;;
3289;50209;OP22;FMM002+2620;20241126.058;6.0;0.07920792079207921;True;True;0.0;False;2;False;;;;
3057;50209;OP22;EJM008+2520;20241127.054;1.0;0.07766990291262135;True;True;0.0;False;2;False;;;;
126;50209;OP22;DBM000+2520;20241106.056;6.7;0.07526881720430108;True;True;0.0;False;2;False;4.34e+18;3e+16;21.98;0.33
3337;50209;OP22;FMM002+2620;20241204.066;11.5;0.07368421052631578;True;True;0.0;False;2;False;;;;
3123;50209;OP22;EKM004+2620;20241112.058;8.82;0.07291666666666667;True;True;0.0;False;2;False;2.52e+18;1e+16;16.71;0.15
3223;50209;OP22;FMM002+2520;20241204.032;2.15;0.07291666666666667;True;True;0.0;False;2;False;;;;
3331;50209;OP22;FMM002+2620;20241204.062;3.5;0.07142857142857142;True;True;0.0;False;2;False;;;;
5331;50209;OP23;EIM000-1800;20250318.058;2.5;0.0707070707070707;True;True;0.0;False;2;False;;;;
3381;50209;OP22;FMM002+2670;20241204.053;7.5;0.07;True;True;0.0;False;2;False;;;;
3291;50209;OP22;FMM002+2620;20241126.057;3.0;0.06930693069306931;True;True;0.0;False;2;False;;;;
3382;50209;OP22;FMM002+2670;20241204.053;11.5;0.06930693069306931;True;True;0.0;False;2;False;;;;
3215;50209;OP22;FMM002+2520;20241204.030;10.15;0.06593406593406594;True;True;0.0;False;2;False;;;;
4074;50209;OP23;DBM000+2520;20250401.076;4.5;0.06593406593406594;True;True;0.0;False;2;False;4.3e+18;4e+16;36.29;0.7
1169;50209;OP22;EIM000+2520;20241023.064;4.0;0.06521739130434782;True;True;0.0;False;2;False;5.26e+18;2e+16;11.4;0.07
3177;50209;OP22;FLM000+2520;20241127.068;9.0;0.06521739130434782;True;True;0.0;False;2;False;;;;
2199;50209;OP22;EIM000+2520;20241015.070;7.199999999999999;0.06451612903225806;True;True;0.0;False;2;False;;;;
3329;50209;OP22;FMM002+2620;20241204.063;3.5;0.06451612903225806;True;True;0.0;False;2;False;;;;
3060;50209;OP22;EJM008+2520;20241127.054;13.0;0.06382978723404255;True;True;0.0;False;2;False;;;;
