;LP;campaign;configuration;dischargeID;plunge;V_limit_failure;V_limit_change;R_limit_failure;ne;std_ne;Te;std_Te
126;50209;OP22;DBM000+2520;20241106.052;2.7;0.1694915254237288;True;0.010055809744079642;6.98e+18;5e+16;25.01;0.39
127;50209;OP22;DBM000+2520;20241106.052;6.7;0.09090909090909091;True;0.0;4.1900000000000005e+18;2e+16;22.12;0.24
128;50209;OP22;DBM000+2520;20241106.051;2.7;0.04395604395604396;True;0.0025148375414948193;4.42e+18;2e+16;20.33;0.18
129;50209;OP22;DBM000+2520;20241106.051;6.7;0.012048192771084338;True;0.0;3.87e+18;2e+16;16.47;0.17
130;50209;OP22;DBM000+2520;20241106.055;0.7;0.2283464566929134;True;0.015083714616119463;6.66e+18;4e+16;25.41;0.38
131;50209;OP22;DBM000+2520;20241106.055;3.7;0.15315315315315314;True;0.0;5.7e+18;4e+16;32.51;0.57
132;50209;OP22;DBM000+2520;20241106.055;6.7;0.16216216216216217;True;0.0;4.92e+18;4e+16;32.12;0.62
133;50209;OP22;DBM000+2520;20241106.053;0.7;0.0;False;0.0;1.7e+18;1e+16;9.71;0.15
134;50209;OP22;DBM000+2520;20241106.053;3.7;0.0;False;0.0;1.1499999999999999e+18;1e+16;15.01;0.22
135;50209;OP22;DBM000+2520;20241106.053;6.7;0.024096385542168676;True;0.0;2.13e+18;2e+16;20.28;0.31
136;50209;OP22;DBM000+2520;20241106.053;9.7;0.034482758620689655;True;0.0;2.42e+18;2e+16;21.5;0.34
137;50209;OP22;DBM000+2520;20241106.053;12.7;0.1262135922330097;True;0.0;3.73e+18;3e+16;21.1;0.38
138;50209;OP22;DBM000+2520;20241106.053;14.7;0.10101010101010101;True;0.0;4.74e+18;4e+16;21.32;0.36
139;50209;OP22;DBM000+2520;20241106.057;0.7;0.0;False;0.0;1.66e+18;1e+16;16.56;0.14
140;50209;OP22;DBM000+2520;20241106.057;3.7;0.1262135922330097;True;0.0;5.79e+18;3e+16;23.11;0.24
141;50209;OP22;DBM000+2520;20241106.058;0.7;0.1592920353982301;True;0.012581781580271767;;;;
142;50209;OP22;DBM000+2520;20241106.058;3.7;0.26356589147286824;True;0.11581594166457128;;;;
143;50209;OP22;DBM000+2520;20241106.058;6.7;0.09375;True;0.015089025248968917;;;;
144;50209;OP22;DBM000+2520;20241106.058;9.7;0.0;False;0.0;;;;
145;50209;OP22;DBM000+2520;20241106.056;0.7;0.10909090909090909;True;0.00502739932632849;5.46e+18;2e+16;26.94;0.24
146;50209;OP22;DBM000+2520;20241106.056;3.7;0.09574468085106383;True;0.0;6.5e+18;4e+16;21.63;0.31
147;50209;OP22;DBM000+2520;20241106.056;6.7;0.07526881720430108;True;0.0;4.34e+18;3e+16;21.98;0.33
148;50209;OP22;DBM000+2520;20241106.054;0.7;0.12121212121212122;True;0.002513826043237808;5.56e+18;3e+16;26.56;0.33
149;50209;OP22;DBM000+2520;20241106.054;3.7;0.09183673469387756;True;0.0;4.5599999999999995e+18;3e+16;25.95;0.4
150;50209;OP22;DBM000+2520;20241106.054;6.7;0.0851063829787234;True;0.0;4.5599999999999995e+18;3e+16;21.62;0.31
151;50209;OP22;DBM000+2520;20241106.043;1.0;0.21428571428571427;True;0.13105112351078269;;;;
152;50209;OP22;DBM000+2520;20241106.043;2.7;0.0;False;0.0;;;;
153;50209;OP22;DBM000+2520;20241106.043;4.7;0.22;True;0.13563068267443612;;;;
154;50209;OP22;DBM000+2520;20241106.044;1.0;0.34532374100719426;True;0.14073255288147515;;;;
155;50209;OP22;DBM000+2520;20241106.044;2.7;0.0;False;0.0;;;;
156;50209;OP22;DBM000+2520;20241106.044;4.7;0.0;False;0.0;;;;
157;50209;OP22;DBM000+2520;20241106.042;1.0;0.10204081632653061;True;0.10558069381598793;;;;
158;50209;OP22;DBM000+2520;20241106.042;2.7;0.0625;True;0.00503879875037791;;;;
159;50209;OP22;DBM000+2520;20241106.042;4.7;0.0;False;0.0;;;;
160;50209;OP22;DBM000+2520;20241106.040;;;;;;;;
161;50209;OP22;DBM000+2520;20241106.045;1.0;0.09574468085106383;True;0.13341382432840326;;;;
162;50209;OP22;DBM000+2520;20241106.045;2.7;0.0;False;0.0;;;;
163;50209;OP22;DBM000+2520;20241106.045;4.7;0.0;False;0.0;;;;
164;50209;OP22;DBM000+2520;20241106.046;1.0;0.2644628099173554;True;0.13855361094347213;;;;
165;50209;OP22;DBM000+2520;20241106.046;2.7;0.0;False;0.0;;;;
166;50209;OP22;DBM000+2520;20241106.046;4.7;0.0;False;0.0;;;;
167;50209;OP22;DBM000+2520;20241106.049;2.7;0.13725490196078433;True;0.005031952900920848;;;;
168;50209;OP22;DBM000+2520;20241106.049;6.7;0.0;False;0.0;;;;
169;50209;OP22;DBM000+2520;20241106.048;1.0;0.13725490196078433;True;0.020130850528434826;;;;
170;50209;OP22;DBM000+2520;20241106.048;2.7;0.0;False;0.0;;;;
171;50209;OP22;DBM000+2520;20241106.048;4.7;0.0;False;0.0;;;;
172;50209;OP22;DBM000+2520;20241106.050;2.7;0.12380952380952381;True;0.0;6.58e+18;4e+16;31.91;0.44
173;50209;OP22;DBM000+2520;20241106.050;6.7;0.05319148936170213;True;0.0;5.85e+18;5e+16;26.57;0.43
174;50209;OP22;DIR001+2520;20241211.071;2.0;0.19008264462809918;True;0.08298150381986329;8.56e+18;3e+16;37.73;0.32
175;50209;OP22;DIR001+2520;20241211.071;6.0;0.09090909090909091;True;0.14333115479362527;5.34e+18;1e+16;24.63;0.12
176;50209;OP22;DIR001+2520;20241211.071;10.0;0.0;False;0.0;0.0;0.0;1.0;0.72
177;50209;OP22;DIR001+2520;20241211.075;2.0;0.06;True;0.015085990143819773;4.4800000000000005e+18;1e+16;44.22;0.4
178;50209;OP22;DIR001+2520;20241211.075;6.0;0.17543859649122806;True;0.09806386723661051;3.33e+18;1e+16;47.98;0.38
179;50209;OP22;DIR001+2520;20241211.075;10.0;0.22807017543859648;True;0.17881027807110172;3.73e+18;2e+16;44.07;0.37
180;50209;OP22;DIR001+2520;20241211.076;0.8;0.011627906976744186;True;0.0;3.95e+18;1e+16;40.0;0.27
181;50209;OP22;DIR001+2520;20241211.076;4.8;0.061224489795918366;True;0.05784791677137257;2.6e+18;9e+16;28.94;0.65
182;50209;OP22;DIR001+2520;20241211.076;8.8;0.10309278350515463;True;0.11565344194700056;3.22e+18;1e+16;42.2;0.27
183;50209;OP22;DIR001+2520;20241211.076;12.3;0.07608695652173914;True;0.08298963886932904;2.88e+18;1e+16;41.64;0.28
184;50209;OP22;DIR001+2520;20241211.072;2.0;0.15517241379310345;True;0.07308368936918824;9.130000000000001e+18;3e+16;37.74;0.34
185;50209;OP22;DIR001+2520;20241211.072;6.0;0.21212121212121213;True;0.17123597766487247;4.8e+18;2e+16;33.43;0.2
186;50209;OP22;DIR001+2520;20241211.072;10.0;0.0;False;0.0;0.0;0.0;1.0;0.57
187;50209;OP22;DIR001+2520;20241211.074;1.0;0.0;False;0.010058338362502514;1.46e+18;1e+16;43.62;0.53
188;50209;OP22;DIR001+2520;20241211.074;3.0;0.0;False;0.0;1.28e+18;0.0;45.89;0.47
189;50209;OP22;DIR001+2520;20241211.074;5.0;0.0;False;0.0;1.02e+18;0.0;41.54;0.39
190;50209;OP22;DIR001+2520;20241211.074;7.0;0.0;False;0.0;1.31e+18;3e+16;23.94;0.63
191;50209;OP22;DIR001+2520;20241211.074;9.0;0.0;False;0.0;1.1499999999999999e+18;0.0;43.58;0.31
192;50209;OP22;DIR001+2520;20241211.074;11.0;0.0;False;0.0;1.0800000000000001e+18;0.0;38.22;0.28
193;50209;OP22;DIR001+2520;20241211.074;13.0;0.0;False;0.0;1.0800000000000001e+18;0.0;41.04;0.32
194;50209;OP22;DIR001+2520;20241211.074;15.0;0.0;False;0.0;9.1e+17;0.0;35.79;0.26
195;50209;OP22;DIR001+2520;20241211.074;17.0;0.0;False;0.0;9.7e+17;0.0;33.88;0.28
196;50209;OP22;DIR001+2520;20241211.074;19.0;0.0;False;0.0;1.01e+18;0.0;32.74;0.25
197;50209;OP22;DIR001+2520;20241211.074;21.0;0.0;False;0.0;1e+18;0.0;35.76;0.19
198;50209;OP22;DIR001+2520;20241211.074;23.0;0.0;False;0.0;9.2e+17;0.0;32.24;0.18
199;50209;OP22;DIR001+2520;20241211.074;25.0;0.0;False;0.0;8.4e+17;0.0;30.55;0.19
200;50209;OP22;DIR001+2520;20241211.074;27.0;0.0;False;0.0;7.1e+17;0.0;22.91;0.15
201;50209;OP22;DIR001+2520;20241211.074;29.0;0.0;False;0.0;6.8e+17;0.0;22.94;0.13
202;50209;OP22;DIR001+2520;20241211.080;1.0;0.0;False;0.010053282396702523;3.4e+18;1e+16;40.27;0.36
203;50209;OP22;DIR001+2520;20241211.080;3.0;0.021052631578947368;True;0.012575452716297788;3.47e+18;1e+16;42.37;0.3
204;50209;OP22;DIR001+2520;20241211.080;5.0;0.14563106796116504;True;0.0956071051174961;3.14e+18;1e+16;48.37;0.42
205;50209;OP22;DIR001+2520;20241211.080;7.0;0.14150943396226415;True;0.13085475675403732;3.18e+18;2e+16;42.78;0.39
206;50209;OP22;DIR001+2520;20241211.080;9.0;0.11;True;0.08801931395231868;2.81e+18;1e+16;47.12;0.36
207;50209;OP22;DIR001+2520;20241211.080;11.0;0.1276595744680851;True;0.11570746418698165;3.03e+18;1e+16;43.09;0.32
208;50209;OP22;DIR001+2520;20241211.080;13.0;0.08333333333333333;True;0.11061390718487606;2.94e+18;1e+16;41.67;0.3
209;50209;OP22;DIR001+2520;20241211.080;15.0;0.023255813953488372;True;0.010059350165979277;2.0299999999999997e+18;1e+16;37.01;0.22
210;50209;OP22;DIR001+2520;20241211.080;17.0;0.0;False;0.0;0.0;0.0;1.0;0.61
211;50209;OP22;DIR001+2520;20241211.080;19.0;0.0;False;0.0;0.0;0.0;1.0;0.65
212;50209;OP22;DIR001+2520;20241211.082;2.0;0.12280701754385964;True;0.03772635814889336;7.53e+18;2e+16;40.38;0.33
213;50209;OP22;DIR001+2520;20241211.082;6.0;0.5036496350364964;True;0.20149854168761944;6.78e+18;2e+16;40.44;0.22
214;50209;OP22;DIR001+2520;20241211.082;10.0;0.5074626865671642;True;0.20645453174483486;6.38e+18;3e+16;36.76;0.27
215;50209;OP22;DIR001+2520;20241211.079;1.0;0.08823529411764706;True;0.07294496428212094;7.33e+18;2e+16;34.3;0.25
216;50209;OP22;DIR001+2520;20241211.079;3.0;0.0851063829787234;True;0.052795655671761865;5.31e+18;1e+16;37.03;0.26
217;50209;OP22;DIR001+2520;20241211.079;5.0;0.2920353982300885;True;0.14608267122598814;5.13e+18;2e+16;34.77;0.24
218;50209;OP22;DIR001+2520;20241211.079;7.0;0.0425531914893617;True;0.04024144869215292;4.0599999999999995e+18;1e+16;46.87;0.41
219;50209;OP22;DIR001+2520;20241211.079;9.0;0.07216494845360824;True;0.05781218580333802;3.3e+18;1e+16;43.67;0.35
220;50209;OP22;DIR001+2520;20241211.079;11.0;0.08823529411764706;True;0.0905981186176367;3.22e+18;1e+16;42.98;0.25
