;LP;campaign;configuration;dischargeID;plunge;V_limit_failure;V_limit_failure_yn;V_limit_change;R_limit_failure;R_limit_failure_yn;numberOfFailureIndicators;Failed;ne;std_ne;Te;std_Te
1353;51222;OP23;DBM000+2520;20250409.053;17.0;0.022988505747126436;True;True;0.0;False;2;False;;;;
1440;51222;OP23;DBM000+2520;20250409.028;7.0;0.022988505747126436;True;True;0.0;False;2;False;;;;
2196;51222;OP23;EIM000-1800;20250327.065;3.6;0.022988505747126436;True;True;0.0;False;2;False;;;;
56;51222;OP22;DBM000+2520;20241106.053;12.7;0.022727272727272728;True;True;0.0;False;2;False;7.62e+18;3e+16;26.88;0.26
707;51222;OP22;EIM000+2520;20241015.069;7.199999999999999;0.022727272727272728;True;True;0.0;False;2;False;;;;
1324;51222;OP23;DBM000+2520;20250409.018;1.0;0.022727272727272728;True;True;0.0;False;2;False;;;;
1328;51222;OP23;DBM000+2520;20250409.022;1.0;0.022727272727272728;True;True;0.0;False;2;False;;;;
1401;51222;OP23;DBM000+2520;20250409.043;13.0;0.022727272727272728;True;True;0.0;False;2;False;;;;
66;51222;OP22;DBM000+2520;20241106.054;6.7;0.02247191011235955;True;True;0.0;False;2;False;8.949999999999999e+18;4e+16;22.0;0.2
72;51222;OP22;DBM000+2520;20241106.049;2.7;0.02247191011235955;True;True;0.0;False;2;False;;;;
1058;51222;OP22;FMM002+2620;20241126.065;9.0;0.02247191011235955;True;True;0.0;False;2;False;;;;
1236;51222;OP23;DAM005+1800;20250408.025;2.8;0.02247191011235955;True;True;0.0;False;2;False;5.51e+18;4e+16;40.17;0.63
1294;51222;OP23;DBM000+2520;20250401.054;1.0;0.02247191011235955;True;True;0.0;False;2;False;1.128e+19;6e+16;52.29;0.73
1303;51222;OP23;DBM000+2520;20250401.074;6.4;0.02247191011235955;True;True;0.0;False;2;False;1.067e+19;6e+16;29.78;0.37
1315;51222;OP23;DBM000+2520;20250401.057;1.0;0.02247191011235955;True;True;0.0;False;2;False;1.148e+19;6e+16;46.35;0.59
58;51222;OP22;DBM000+2520;20241106.057;3.7;0.022222222222222223;True;True;0.0;False;2;False;9.15e+18;3e+16;19.09;0.15
1279;51222;OP23;DBM000+2520;20250401.079;1.0;0.022222222222222223;True;True;0.0;False;2;False;1.185e+19;5e+16;49.19;0.53
1399;51222;OP23;DBM000+2520;20250409.043;7.0;0.022222222222222223;True;True;0.0;False;2;False;;;;
1439;51222;OP23;DBM000+2520;20250409.028;4.0;0.022222222222222223;True;True;0.0;False;2;False;;;;
1468;51222;OP23;DBM000-2520;20250226.032;1.0;0.022222222222222223;True;True;0.0;False;2;False;;;;
1485;51222;OP23;DBM000-2520;20250226.048;4.5;0.022222222222222223;True;True;0.0;False;2;False;;;;
61;51222;OP22;DBM000+2520;20241106.058;6.7;0.02197802197802198;True;True;0.0;False;2;False;;;;
1417;51222;OP23;DBM000+2520;20250409.029;1.0;0.02197802197802198;True;True;0.0;False;2;False;;;;
230;51222;OP22;ECM003+2520;20241106.037;7.0;0.021739130434782608;True;True;0.0;False;2;False;;;;
1098;51222;OP22;KJM008+2520;20241009.060;5.4;0.021739130434782608;True;True;0.0;False;2;False;3.67e+18;1e+16;9.09;0.06
1281;51222;OP23;DBM000+2520;20250401.084;4.0;0.021739130434782608;True;True;0.0;False;2;False;1.139e+19;6e+16;30.2;0.32
1409;51222;OP23;DBM000+2520;20250409.027;4.0;0.021739130434782608;True;True;0.0;False;2;False;1.6969999999999998e+19;7.000000000000001e+16;28.23;0.24
1414;51222;OP23;DBM000+2520;20250409.036;1.0;0.020618556701030927;True;True;0.0;False;2;False;;;;
242;51222;OP22;EIM000+2520;20241127.009;2.87;0.015384615384615385;True;True;0.0;False;2;False;2.4e+17;3e+16;13.85;1.91
2374;51222;OP23;FTM000-2620;20250327.029;5.4;0.013888888888888888;True;True;0.0;False;2;False;;;;
2187;51222;OP23;EIM000-1800;20250318.066;5.5;0.012048192771084338;True;True;0.0;False;2;False;2.09e+18;1e+16;29.18;0.33
1034;51222;OP22;FMM002+2520;20241204.028;3.1500000000000004;0.011904761904761904;True;True;0.0;False;2;False;;;;
1547;51222;OP23;ECM003+2520;20250409.011;3.0;0.011904761904761904;True;True;0.0;False;2;False;;;;
1548;51222;OP23;ECM003+2520;20250409.011;5.0;0.011904761904761904;True;True;0.0;False;2;False;;;;
1560;51222;OP23;EGM000+2520;20250409.087;4.2;0.011904761904761904;True;True;0.0;False;2;False;;;;
49;51222;OP22;DBM000+2520;20241106.052;6.7;0.011764705882352941;True;True;0.0;False;2;False;7.61e+18;3e+16;27.44;0.24
1269;51222;OP23;DBM000+2520;20250401.075;2.9;0.011764705882352941;True;True;0.0;False;2;False;8.69e+18;6e+16;34.35;0.5
1284;51222;OP23;DBM000+2520;20250401.081;7.0;0.011764705882352941;True;True;0.0;False;2;False;1.033e+19;6e+16;26.82;0.33
1308;51222;OP23;DBM000+2520;20250401.056;2.9;0.011764705882352941;True;True;0.0;False;2;False;8.32e+18;3e+16;28.37;0.24
1313;51222;OP23;DBM000+2520;20250401.060;9.9;0.011764705882352941;True;True;0.0;False;2;False;8.4e+18;6e+16;26.48;0.37
1421;51222;OP23;DBM000+2520;20250409.038;10.0;0.011764705882352941;True;True;0.0;False;2;False;;;;
1442;51222;OP23;DBM000+2520;20250409.024;7.0;0.011764705882352941;True;True;0.0;False;2;False;;;;
53;51222;OP22;DBM000+2520;20241106.055;3.7;0.011627906976744186;True;True;0.0;False;2;False;6.93e+18;4e+16;33.85;0.43
146;51222;OP22;DIR001+2520;20241029.028;0.7;0.011627906976744186;True;True;0.0;False;2;False;6.67e+18;3e+16;27.3;0.28
966;51222;OP22;EKM006+2620;20241112.056;0.8199999999999998;0.011627906976744186;True;True;0.0;False;2;False;6.07e+18;3e+16;8.08;0.06
1350;51222;OP23;DBM000+2520;20250409.053;5.0;0.011627906976744186;True;True;0.0;False;2;False;;;;
1354;51222;OP23;DBM000+2520;20250409.053;26.0;0.011627906976744186;True;True;0.0;False;2;False;;;;
1400;51222;OP23;DBM000+2520;20250409.043;10.0;0.011627906976744186;True;True;0.0;False;2;False;;;;
1444;51222;OP23;DBM000+2520;20250409.026;4.0;0.011627906976744186;True;True;0.0;False;2;False;;;;
1454;51222;OP23;DBM000-2520;20250226.030;5.0;0.011627906976744186;True;True;0.0;False;2;False;;;;
1545;51222;OP23;DKJ000+2520;20250416.025;9.0;0.011627906976744186;True;True;0.0;False;2;False;;;;
1546;51222;OP23;DKJ000+2520;20250416.071;6.0;0.011627906976744186;True;True;0.0;False;2;False;;;;
1551;51222;OP23;ECM003+2520;20250409.008;3.0;0.011627906976744186;True;True;0.0;False;2;False;;;;
1558;51222;OP23;EEM001+2520;20250409.076;4.2;0.011627906976744186;True;True;0.0;False;2;False;;;;
2185;51222;OP23;EIM000-1800;20250318.065;5.5;0.011627906976744186;True;True;0.0;False;2;False;3.66e+18;1e+16;22.23;0.14
2193;51222;OP23;EIM000-1800;20250327.068;5.4;0.011627906976744186;True;True;0.0;False;2;False;7.17e+18;1.1e+17;15.74;0.5
1295;51222;OP23;DBM000+2520;20250401.054;4.0;0.011494252873563218;True;True;0.0;False;2;False;9.41e+18;4e+16;39.38;0.35
1351;51222;OP23;DBM000+2520;20250409.053;9.0;0.011494252873563218;True;True;0.0;False;2;False;;;;
1352;51222;OP23;DBM000+2520;20250409.053;13.0;0.011494252873563218;True;True;0.0;False;2;False;;;;
1390;51222;OP23;DBM000+2520;20250409.048;7.0;0.011494252873563218;True;True;0.0;False;2;False;;;;
1441;51222;OP23;DBM000+2520;20250409.024;4.0;0.011494252873563218;True;True;0.0;False;2;False;;;;
1445;51222;OP23;DBM000+2520;20250409.026;7.0;0.011494252873563218;True;True;0.0;False;2;False;;;;
1488;51222;OP23;DBM000-2520;20250226.049;3.25;0.011494252873563218;True;True;0.0;False;2;False;;;;
1549;51222;OP23;ECM003+2520;20250409.012;5.0;0.011494252873563218;True;True;0.0;False;2;False;;;;
2189;51222;OP23;EIM000-1800;20250318.060;5.5;0.011494252873563218;True;True;0.0;False;2;False;;;;
4;51222;OP22;AIM000+2520;20241211.026;1.0;0.011363636363636364;True;True;0.0;False;2;False;4.18e+18;6e+16;9.53;0.25
59;51222;OP22;DBM000+2520;20241106.058;0.7;0.011363636363636364;True;True;0.0;False;2;False;;;;
224;51222;OP22;ECM003+2520;20241106.036;1.0;0.011363636363636364;True;True;0.0;False;2;False;1.052e+19;6e+16;9.4;0.1
1270;51222;OP23;DBM000+2520;20250401.075;6.4;0.011363636363636364;True;True;0.0;False;2;False;9.07e+18;6e+16;30.28;0.41
1322;51222;OP23;DBM000+2520;20250409.017;4.0;0.011363636363636364;True;True;0.0;False;2;False;;;;
1339;51222;OP23;DBM000+2520;20250409.056;13.0;0.011363636363636364;True;True;0.0;False;2;False;;;;
1407;51222;OP23;DBM000+2520;20250409.061;7.0;0.011363636363636364;True;True;0.0;False;2;False;;;;
1544;51222;OP23;DKJ000+2520;20250416.061;7.0;0.011363636363636364;True;True;0.0;False;2;False;;;;
1559;51222;OP23;EEM001+2520;20250409.075;4.2;0.011363636363636364;True;True;0.0;False;2;False;;;;
1048;51222;OP22;FMM002+2520;20241204.044;3.5;0.011235955056179775;True;True;0.0;False;2;False;;;;
1288;51222;OP23;DBM000+2520;20250401.053;13.4;0.011235955056179775;True;True;0.0;False;2;False;7.34e+18;3e+16;30.75;0.3
1355;51222;OP23;DBM000+2520;20250409.053;34.0;0.011235955056179775;True;True;0.0;False;2;False;;;;
1450;51222;OP23;DBM000+2520;20250409.068;4.2;0.011235955056179775;True;True;0.0;False;2;False;;;;
1550;51222;OP23;ECM003+2520;20250409.009;1.0;0.011235955056179775;True;True;0.0;False;2;False;;;;
1312;51222;OP23;DBM000+2520;20250401.060;6.4;0.011111111111111112;True;True;0.0;False;2;False;8.16e+18;5e+16;28.45;0.37
1314;51222;OP23;DBM000+2520;20250401.060;13.4;0.011111111111111112;True;True;0.0;False;2;False;8.42e+18;8e+16;16.14;0.28
2188;51222;OP23;EIM000-1800;20250318.067;2.5;0.011111111111111112;True;True;0.0;False;2;False;;;;
221;51222;OP22;ECM003+2520;20241106.038;1.0;0.01098901098901099;True;True;0.0;False;2;False;;;;
1341;51222;OP23;DBM000+2520;20250409.050;7.0;0.01098901098901099;True;True;0.0;False;2;False;;;;
1088;51222;OP22;FNM001+2520;20241205.048;3.5;0.010869565217391304;True;True;0.0;False;2;False;;;;
1556;51222;OP23;ECM003+2520;20250409.015;3.0;0.010869565217391304;True;True;0.0;False;2;False;;;;
64;51222;OP22;DBM000+2520;20241106.054;0.7;0.010752688172043012;True;True;0.0;False;2;False;8.43e+18;4e+16;25.97;0.27
1334;51222;OP23;DBM000+2520;20250409.021;7.0;0.010752688172043012;True;True;0.0;False;2;False;;;;
2219;51222;OP23;EIM000-2620;20250313.025;0.8999999999999999;0.010752688172043012;True;True;0.0;False;2;False;;;;
2736;51222;OP23;KJM008+2520;20250402.065;7.5;0.010752688172043012;True;True;0.0;False;2;False;;;;
1260;51222;OP23;DBM000+2520;20250401.076;6.0;0.010638297872340425;True;True;0.0;False;2;False;1.51e+19;1e+17;23.92;0.32
1389;51222;OP23;DBM000+2520;20250409.048;4.0;0.010638297872340425;True;True;0.0;False;2;False;;;;
1430;51222;OP23;DBM000+2520;20250409.035;7.0;0.010638297872340425;True;True;0.0;False;2;False;;;;
2737;51222;OP23;KJM008+2520;20250402.060;1.0;0.010638297872340425;True;True;0.0;False;2;False;;;;
1362;51222;OP23;DBM000+2520;20250409.046;7.0;0.010526315789473684;True;True;0.0;False;2;False;;;;
148;51222;OP22;DIR001+2520;20241029.027;0.7;0.010416666666666666;True;True;0.0;False;2;False;;;;
2206;51222;OP23;EIM000-2620;20250313.074;6.0;0.010416666666666666;True;True;0.0;False;2;False;;;;
1393;51222;OP23;DBM000+2520;20250409.045;4.0;0.010309278350515464;True;True;0.0;False;2;False;;;;
2732;51222;OP23;IKJ000+2520;20250416.125;5.25;0.010101010101010102;True;True;0.0;False;2;False;;;;
944;51222;OP22;EJM013+2620;20241112.065;10.82;0.009900990099009901;True;True;0.0;False;2;False;2.13e+18;4e+16;10.44;0.19
2207;51222;OP23;EIM000-2620;20250313.076;6.0;0.009615384615384616;True;True;0.0;False;2;False;;;;
2226;51222;OP23;EIM000-2620;20250313.031;11.9;0.008620689655172414;True;True;0.0;False;2;False;;;;
239;51222;OP22;EIM000+2520;20241127.008;8.87;0.008403361344537815;True;True;0.0;False;2;False;4.1e+17;9e+16;6.2;2.09
252;51222;OP22;EIM000+2520;20241127.040;2.87;0.008333333333333333;True;True;0.0;False;2;False;;;;
941;51222;OP22;EJM013+2620;20241112.062;10.82;0.00819672131147541;True;True;0.0;False;2;False;2.95e+18;1.3e+17;6.95;0.55
246;51222;OP22;EIM000+2520;20241127.010;4.87;0.007874015748031496;True;True;0.0;False;2;False;;;;
251;51222;OP22;EIM000+2520;20241127.038;6.87;0.007633587786259542;True;True;0.0;False;2;False;;;;
18;51222;OP22;AIM000+2520;20241211.034;3.0;0.007352941176470588;True;True;0.0;False;2;False;;;;
17;51222;OP22;AIM000+2520;20241211.034;1.0;0.006289308176100629;True;True;0.0;False;2;False;;;;
327;51222;OP22;EIM000+2520;20241212.011;19.0;1.0;True;False;0.7311903566047212;True;2;False;;;;
326;51222;OP22;EIM000+2520;20241212.011;17.0;1.0;True;False;0.7103132699753608;True;2;False;;;;
993;51222;OP22;FMM002+2520;20241204.015;7.0;0.5;True;False;0.7052673904302372;True;2;False;;;;
984;51222;OP22;FMM002+2520;20241204.013;4.0;0.5;True;False;0.7002261874842926;True;2;False;;;;
1022;51222;OP22;FMM002+2520;20241204.019;16.0;0.5;True;False;0.7002012072434608;True;2;False;;;;
979;51222;OP22;FMM002+2520;20241204.011;7.0;0.5;True;False;0.6977668242631526;True;2;False;;;;
1028;51222;OP22;FMM002+2520;20241204.020;10.0;0.5;True;False;0.6977621322604979;True;2;False;;;;
983;51222;OP22;FMM002+2520;20241204.013;1.0;0.5;True;False;0.6977527525011311;True;2;False;;;;
1008;51222;OP22;FMM002+2520;20241204.017;22.0;0.5;True;False;0.697723503693653;True;2;False;;;;
1023;51222;OP22;FMM002+2520;20241204.019;19.0;0.5;True;False;0.697722359092966;True;2;False;;;;
1027;51222;OP22;FMM002+2520;20241204.020;7.0;0.5;True;False;0.6977212133407114;True;2;False;;;;
1006;51222;OP22;FMM002+2520;20241204.017;16.0;0.5;True;False;0.697701322871083;True;2;False;;;;
1007;51222;OP22;FMM002+2520;20241204.017;19.0;0.5;True;False;0.697701322871083;True;2;False;;;;
991;51222;OP22;FMM002+2520;20241204.015;1.0;0.5;True;False;0.6976872800402212;True;2;False;;;;
1015;51222;OP22;FMM002+2520;20241204.018;19.0;0.5;True;False;0.6960104512109335;True;2;False;;;;
1012;51222;OP22;FMM002+2520;20241204.018;10.0;0.5;True;False;0.6960060286360211;True;2;False;;;;
1017;51222;OP22;FMM002+2520;20241204.019;1.0;0.5;True;False;0.6960016073940125;True;2;False;;;;
1001;51222;OP22;FMM002+2520;20241204.017;1.0;0.5;True;False;0.6959798994974874;True;2;False;;;;
1029;51222;OP22;FMM002+2520;20241204.020;13.0;0.5;True;False;0.6959798994974874;True;2;False;;;;
987;51222;OP22;FMM002+2520;20241204.013;13.0;0.5;True;False;0.6959666482495354;True;2;False;;;;
1005;51222;OP22;FMM002+2520;20241204.017;13.0;0.5;True;False;0.6959602050045222;True;2;False;;;;
1030;51222;OP22;FMM002+2520;20241204.020;16.0;0.5;True;False;0.6952629990948406;True;2;False;;;;
996;51222;OP22;FMM002+2520;20241204.016;1.0;0.5;True;False;0.6952563006187434;True;2;False;;;;
1014;51222;OP22;FMM002+2520;20241204.018;16.0;0.5;True;False;0.6952476741262258;True;2;False;;;;
1016;51222;OP22;FMM002+2520;20241204.018;22.0;0.5;True;False;0.6952366581157889;True;2;False;;;;
982;51222;OP22;FMM002+2520;20241204.012;7.0;0.5;True;False;0.6952213279678069;True;2;False;;;;
1013;51222;OP22;FMM002+2520;20241204.018;13.0;0.5;True;False;0.6952213279678069;True;2;False;;;;
981;51222;OP22;FMM002+2520;20241204.012;4.0;0.5;True;False;0.6952127124610279;True;2;False;;;;
1018;51222;OP22;FMM002+2520;20241204.019;4.0;0.5;True;False;0.6952127124610279;True;2;False;;;;
1020;51222;OP22;FMM002+2520;20241204.019;10.0;0.5;True;False;0.6952108146137997;True;2;False;;;;
989;51222;OP22;FMM002+2520;20241204.014;4.0;0.5;True;False;0.6952041021516188;True;2;False;;;;
977;51222;OP22;FMM002+2520;20241204.011;1.0;0.5;True;False;0.6951930812550282;True;2;False;;;;
997;51222;OP22;FMM002+2520;20241204.016;4.0;0.5;True;False;0.6951930812550282;True;2;False;;;;
1002;51222;OP22;FMM002+2520;20241204.017;4.0;0.5;True;False;0.6951887788447036;True;2;False;;;;
992;51222;OP22;FMM002+2520;20241204.015;4.0;0.5;True;False;0.6951801779162687;True;2;False;;;;
1003;51222;OP22;FMM002+2520;20241204.017;7.0;0.5;True;False;0.6951710261569416;True;2;False;;;;
1004;51222;OP22;FMM002+2520;20241204.017;10.0;0.5;True;False;0.6951667253432581;True;2;False;;;;
988;51222;OP22;FMM002+2520;20241204.014;1.0;0.5;True;False;0.6951624258272151;True;2;False;;;;
998;51222;OP22;FMM002+2520;20241204.016;7.0;0.5;True;False;0.6935094946247362;True;2;False;;;;
1032;51222;OP22;FMM002+2520;20241204.020;22.0;0.5;True;False;0.6934981408903628;True;2;False;;;;
980;51222;OP22;FMM002+2520;20241204.012;1.0;0.5;True;False;0.6934746571557744;True;2;False;;;;
995;51222;OP22;FMM002+2520;20241204.015;13.0;0.5;True;False;0.6934284565916399;True;2;False;;;;
999;51222;OP22;FMM002+2520;20241204.016;10.0;0.5;True;False;0.6927565392354125;True;2;False;;;;
1000;51222;OP22;FMM002+2520;20241204.016;13.0;0.5;True;False;0.6927565392354125;True;2;False;;;;
1011;51222;OP22;FMM002+2520;20241204.018;7.0;0.5;True;False;0.6927483793155434;True;2;False;;;;
1031;51222;OP22;FMM002+2520;20241204.020;19.0;0.5;True;False;0.6927371491801629;True;2;False;;;;
1009;51222;OP22;FMM002+2520;20241204.018;1.0;0.5;True;False;0.6927332159919537;True;2;False;;;;
1024;51222;OP22;FMM002+2520;20241204.019;22.0;0.5;True;False;0.6927174950997638;True;2;False;;;;
1010;51222;OP22;FMM002+2520;20241204.018;4.0;0.5;True;False;0.6927062374245473;True;2;False;;;;
1019;51222;OP22;FMM002+2520;20241204.019;7.0;0.5;True;False;0.6926520142835588;True;2;False;;;;
985;51222;OP22;FMM002+2520;20241204.013;7.0;0.5;True;False;0.6902343357135673;True;2;False;;;;
1026;51222;OP22;FMM002+2520;20241204.020;4.0;0.5;True;False;0.6902201226253895;True;2;False;;;;
1025;51222;OP22;FMM002+2520;20241204.020;1.0;0.5;True;False;0.6902081029456117;True;2;False;;;;
1021;51222;OP22;FMM002+2520;20241204.019;13.0;0.5;True;False;0.690169866318223;True;2;False;;;;
986;51222;OP22;FMM002+2520;20241204.013;10.0;0.5;True;False;0.6877074740971734;True;2;False;;;;
994;51222;OP22;FMM002+2520;20241204.015;10.0;0.5;True;False;0.6876068805955136;True;2;False;;;;
978;51222;OP22;FMM002+2520;20241204.011;4.0;0.5;True;False;0.6859583019341874;True;2;False;;;;
990;51222;OP22;FMM002+2520;20241204.014;7.0;0.5;True;False;0.6859338120825591;True;2;False;;;;
312;51222;OP22;EIM000+2520;20241212.010;17.0;1.0;True;False;0.66502363947289;True;2;False;;;;
112;51222;OP22;DIR001+2520;20241211.080;17.0;1.0;True;False;0.45227694933976;True;2;False;5.461e+19;2.34e+18;79.65;15.75
336;51222;OP22;EIM000+2520;20241212.009;17.0;1.0;True;False;0.42570422535211266;True;2;False;;;;
337;51222;OP22;EIM000+2520;20241212.009;19.0;0.46357615894039733;True;False;0.41061368209255533;True;2;False;;;;
2462;51222;OP23;FTM004+2520;20250429.041;9.7;1.0;True;False;0.3979376257545272;True;2;False;;;;
2463;51222;OP23;FTM004+2520;20250429.041;13.2;1.0;True;False;0.3929127921588339;True;2;False;;;;
2461;51222;OP23;FTM004+2520;20250429.041;6.2;1.0;True;False;0.39195979899497485;True;2;False;;;;
130;51222;OP22;DIR001+2520;20241211.077;20.0;1.0;True;False;0.39044265593561367;True;2;False;2.867e+19;2.11e+18;87.38;27.88
2455;51222;OP23;FTM004+2520;20250429.045;13.2;0.6095890410958904;True;False;0.38028169014084506;True;2;False;;;;
2452;51222;OP23;FTM004+2520;20250429.045;2.7;0.5234899328859061;True;False;0.38028169014084506;True;2;False;;;;
2456;51222;OP23;FTM004+2520;20250429.044;2.7;0.5298013245033113;True;False;0.37932073954983925;True;2;False;;;;
2471;51222;OP23;FTM004+2520;20250429.043;13.2;0.5909090909090909;True;False;0.3778481967707862;True;2;False;;;;
2470;51222;OP23;FTM004+2520;20250429.043;9.7;0.5370370370370371;True;False;0.37782919223418165;True;2;False;;;;
2457;51222;OP23;FTM004+2520;20250429.044;6.2;0.948051948051948;True;False;0.3778169014084507;True;2;False;;;;
2475;51222;OP23;FTM004+2520;20250429.032;6.2;0.8545454545454545;True;False;0.3768844221105528;True;2;False;;;;
2453;51222;OP23;FTM004+2520;20250429.045;6.2;0.5732484076433121;True;False;0.37685236349022955;True;2;False;;;;
2477;51222;OP23;FTM004+2520;20250429.032;13.2;0.46987951807228917;True;False;0.3753581661891118;True;2;False;;;;
2476;51222;OP23;FTM004+2520;20250429.032;9.7;0.6129032258064516;True;False;0.37535211267605634;True;2;False;;;;
2468;51222;OP23;FTM004+2520;20250429.043;2.7;0.44970414201183434;True;False;0.37533323273477187;True;2;False;;;;
2469;51222;OP23;FTM004+2520;20250429.043;6.2;0.475;True;False;0.3743723639284997;True;2;False;;;;
2454;51222;OP23;FTM004+2520;20250429.045;9.7;0.4413793103448276;True;False;0.371803245741848;True;2;False;;;;
123;51222;OP22;DIR001+2520;20241211.078;2.0;0.9664429530201343;True;False;0.37024743512371755;True;2;False;;;;
2459;51222;OP23;FTM004+2520;20250429.044;13.2;0.5089820359281437;True;False;0.3692879381339761;True;2;False;;;;
2458;51222;OP23;FTM004+2520;20250429.044;9.7;0.5128205128205128;True;False;0.3677646467186321;True;2;False;;;;
2451;51222;OP23;FTM004+2520;20250429.008;1.0;0.5403726708074534;True;False;0.3652414486921529;True;2;False;;;;
2467;51222;OP23;FTM004+2520;20250429.033;13.2;0.4714285714285714;True;False;0.36519114688128773;True;2;False;;;;
2464;51222;OP23;FTM004+2520;20250429.033;2.7;0.4934210526315789;True;False;0.3626760563380282;True;2;False;;;;
2465;51222;OP23;FTM004+2520;20250429.033;6.2;0.4682080924855491;True;False;0.36013880506940255;True;2;False;;;;
2472;51222;OP23;FTM004+2520;20250429.034;2.7;0.5140845070422535;True;False;0.35679501983031275;True;2;False;;;;
2502;51222;OP23;FTM004+2520;20250429.010;1.0;0.4911242603550296;True;False;0.351773691086323;True;2;False;;;;
2473;51222;OP23;FTM004+2520;20250429.034;6.2;0.4934210526315789;True;False;0.3501006036217304;True;2;False;;;;
2466;51222;OP23;FTM004+2520;20250429.033;9.7;0.5405405405405406;True;False;0.34923424554356014;True;2;False;;;;
3262;51222;OP23;KTM000+2590;20250424.022;5.0;0.525974025974026;True;False;0.34757476752953004;True;2;False;;;;
3263;51222;OP23;KTM000+2590;20250424.022;7.0;0.506578947368421;True;False;0.3450530657411599;True;2;False;;;;
3261;51222;OP23;KTM000+2590;20250424.022;3.0;0.5103448275862069;True;False;0.3450304157659243;True;2;False;;;;
2386;51222;OP23;FTM004+2520;20250429.012;1.0;0.4125874125874126;True;False;0.3425553319919517;True;2;False;;;;
2486;51222;OP23;FTM004+2520;20250429.009;1.0;0.49640287769784175;True;False;0.3401237362305719;True;2;False;;;;
3264;51222;OP23;KTM000+2590;20250424.022;9.0;0.45394736842105265;True;False;0.3375251509054326;True;2;False;;;;
2512;51222;OP23;FTM004+2520;20250429.025;2.2;0.4899328859060403;True;False;0.33742392999044407;True;2;False;;;;
2491;51222;OP23;FTM004+2520;20250429.011;1.0;0.4896551724137931;True;False;0.33505984109423714;True;2;False;;;;
2528;51222;OP23;FTM004+2520;20250429.028;6.2;0.46853146853146854;True;False;0.335010060362173;True;2;False;;;;
2520;51222;OP23;FTM004+2520;20250429.020;2.2;0.47878787878787876;True;False;0.3350095544604244;True;2;False;;;;
2499;51222;OP23;FTM004+2520;20250429.014;4.2;0.42105263157894735;True;False;0.33500904886386484;True;2;False;;;;
2391;51222;OP23;FTM004+2520;20250429.048;2.2;0.5161290322580645;True;False;0.33417047566427244;True;2;False;;;;
2489;51222;OP23;FTM004+2520;20250429.018;9.7;0.4859154929577465;True;False;0.3341700973993373;True;2;False;;;;
2392;51222;OP23;FTM004+2520;20250429.048;3.2;0.5125;True;False;0.3341533209498469;True;2;False;;;;
2498;51222;OP23;FTM004+2520;20250429.014;3.2;0.45;True;False;0.33256223283882325;True;2;False;;;;
3265;51222;OP23;KTM000+2590;20250424.023;3.0;0.49673202614379086;True;False;0.33254527162977865;True;2;False;;;;
2501;51222;OP23;FTM004+2520;20250429.019;6.2;0.5398773006134969;True;False;0.33249496981891347;True;2;False;;;;
2496;51222;OP23;FTM004+2520;20250429.014;1.2000000000000002;0.4714285714285714;True;False;0.33249496981891347;True;2;False;;;;
2543;51222;OP23;FTM004+2520;20250429.049;9.7;0.4825174825174825;True;False;0.3324790190461832;True;2;False;;;;
2514;51222;OP23;FTM004+2520;20250429.025;4.2;0.49673202614379086;True;False;0.3324446680080483;True;2;False;;;;
2492;51222;OP23;FTM004+2520;20250429.016;1.2000000000000002;0.42483660130718953;True;False;0.3324446680080483;True;2;False;;;;
3281;51222;OP23;KTM000+2590;20250424.017;7.0;0.527027027027027;True;False;0.33165980520132543;True;2;False;;;;
3266;51222;OP23;KTM000+2590;20250424.023;5.0;0.4866666666666667;True;False;0.3316582914572864;True;2;False;;;;
2393;51222;OP23;FTM004+2520;20250429.048;4.2;0.4966442953020134;True;False;0.33164239075841284;True;2;False;;;;
3241;51222;OP23;KTM000+2590;20250424.029;9.0;0.47101449275362317;True;False;0.33162547719509744;True;2;False;;;;
3225;51222;OP23;KTM000+2590;20250424.025;3.0;0.5031446540880503;True;False;0.3316249623153452;True;2;False;;;;
2540;51222;OP23;FTM004+2520;20250429.050;6.2;0.48854961832061067;True;False;0.331592427057701;True;2;False;;;;
2497;51222;OP23;FTM004+2520;20250429.014;2.2;0.48322147651006714;True;False;0.3300306794749283;True;2;False;;;;
3184;51222;OP23;KTM000+2520;20250424.006;1.0;0.4713375796178344;True;False;0.33001358080579446;True;2;False;;;;
2390;51222;OP23;FTM004+2520;20250429.048;1.2000000000000002;0.4961832061068702;True;False;0.32998139675197347;True;2;False;;;;
3272;51222;OP23;KTM000+2590;20250424.021;9.0;0.547945205479452;True;False;0.3299798792756539;True;2;False;;;;
3195;51222;OP23;KTM000+2520;20250424.011;13.0;0.5;True;False;0.3299798792756539;True;2;False;;;;
2519;51222;OP23;FTM004+2520;20250429.020;1.2000000000000002;0.4866666666666667;True;False;0.3299798792756539;True;2;False;;;;
3254;51222;OP23;KTM000+2590;20250424.031;13.0;0.5337423312883436;True;False;0.3299492385786802;True;2;False;;;;
2542;51222;OP23;FTM004+2520;20250429.049;6.2;0.5174825174825175;True;False;0.32992957746478874;True;2;False;;;;
3226;51222;OP23;KTM000+2590;20250424.025;5.0;0.4934210526315789;True;False;0.32992957746478874;True;2;False;;;;
2494;51222;OP23;FTM004+2520;20250429.016;3.2;0.4794520547945205;True;False;0.32992957746478874;True;2;False;;;;
